USA_Slope,HeatLoad,Cons_LITH,Rad_sm,B_TD,MCMT,MAP,PRATIO,DEP2RES,aws0_100,soc0_5,QMD,RC_PROP,WH_PROP,GF_PROP,LP_PROP,WL_PROP,DF_PROP,PP_PROP,W_ShadeTol,W_DroughtTol
7.0,997.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1005.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1006.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,998.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,973.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,981.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,1007.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1040.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1057.0,Extrusive,261.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1086.0,Extrusive,261.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1048.0,Extrusive,261.0,18.0,-1.8,729.0,0.2633,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,1029.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,1035.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,1042.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
16.0,1050.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
16.0,1069.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1073.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1030.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,965.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,928.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,941.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,953.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,957.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,955.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,932.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
14.0,924.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
15.0,926.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
16.0,924.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
15.0,903.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
15.0,799.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
18.0,771.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
15.0,818.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,855.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
16.0,838.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
16.0,852.0,Extrusive,261.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
16.0,878.0,Extrusive,261.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
14.0,913.0,Extrusive,261.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,928.0,Extrusive,261.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,925.0,Extrusive,261.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,921.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,894.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,889.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,905.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,922.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,935.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,940.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,944.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,955.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,967.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,982.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,997.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1007.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
2.0,1012.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
2.0,1011.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
2.0,1011.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1011.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1004.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1030.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1023.0,Extrusive,262.0,18.0,-1.8,741.0,0.2577,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1023.0,Extrusive,262.0,18.0,-1.8,741.0,0.2577,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1031.0,Extrusive,262.0,18.0,-1.8,741.0,0.2577,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1038.0,Extrusive,262.0,18.0,-1.8,741.0,0.2577,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1023.0,Extrusive,262.0,18.0,-1.8,741.0,0.2577,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1012.0,Extrusive,262.0,18.0,-1.8,741.0,0.2577,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1020.0,Extrusive,262.0,18.0,-1.8,741.0,0.2577,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1029.0,Extrusive,262.0,18.0,-1.8,741.0,0.2577,201.0,16.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1031.0,Extrusive,262.0,18.0,-1.8,741.0,0.2577,201.0,16.0,3.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1029.0,Extrusive,262.0,18.0,-1.8,741.0,0.2577,201.0,16.0,3.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1043.0,Extrusive,262.0,18.0,-1.8,741.0,0.2577,201.0,16.0,3.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
2.0,1055.0,Extrusive,262.0,18.0,-1.8,741.0,0.2577,201.0,16.0,3.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1055.0,Extrusive,263.0,19.0,-1.8,741.0,0.2577,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1055.0,Extrusive,263.0,19.0,-1.8,741.0,0.2577,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1055.0,Extrusive,263.0,19.0,-1.8,741.0,0.2577,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1055.0,Extrusive,263.0,19.0,-1.8,741.0,0.2577,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1055.0,Extrusive,263.0,19.0,-1.8,741.0,0.2577,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1056.0,Extrusive,263.0,19.0,-1.8,741.0,0.2577,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1055.0,Extrusive,263.0,19.0,-1.8,741.0,0.2577,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
0.0,1055.0,Extrusive,263.0,19.0,-1.8,741.0,0.2577,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
0.0,1054.0,Extrusive,263.0,19.0,-1.8,741.0,0.2577,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
0.0,1053.0,Extrusive,263.0,19.0,-1.8,741.0,0.2577,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
0.0,1053.0,Extrusive,263.0,19.0,-1.8,741.0,0.2577,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1051.0,Extrusive,263.0,19.0,-1.9,771.0,0.2503,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1050.0,Extrusive,263.0,19.0,-1.9,771.0,0.2503,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1051.0,Extrusive,263.0,19.0,-1.9,771.0,0.2503,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1050.0,Extrusive,263.0,19.0,-1.9,771.0,0.2503,201.0,22.0,6.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1050.0,Extrusive,263.0,19.0,-1.9,771.0,0.2503,201.0,22.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
2.0,1060.0,Extrusive,265.0,19.0,-1.9,771.0,0.2503,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1072.0,Extrusive,265.0,19.0,-1.9,771.0,0.2503,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,1080.0,Extrusive,265.0,19.0,-1.9,771.0,0.2503,201.0,15.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
16.0,1074.0,Extrusive,265.0,19.0,-1.9,771.0,0.2503,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
25.0,1072.0,Extrusive,265.0,19.0,-1.9,771.0,0.2503,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
27.0,1064.0,Sedimentary,265.0,19.0,-1.9,771.0,0.2503,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
29.0,1064.0,Sedimentary,265.0,19.0,-1.9,771.0,0.2503,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
32.0,1055.0,Sedimentary,265.0,19.0,-1.9,771.0,0.2503,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
26.0,1083.0,Sedimentary,265.0,19.0,-1.9,771.0,0.2503,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
27.0,1092.0,Sedimentary,265.0,19.0,-1.9,771.0,0.2503,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
26.0,1112.0,Sedimentary,265.0,19.0,-1.9,773.0,0.2535,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
30.0,1093.0,Sedimentary,265.0,19.0,-1.9,773.0,0.2535,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
29.0,1112.0,Sedimentary,265.0,19.0,-1.9,773.0,0.2535,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
29.0,1113.0,Sedimentary,265.0,19.0,-1.9,773.0,0.2535,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
28.0,1120.0,Sedimentary,265.0,19.0,-1.9,773.0,0.2535,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
28.0,1144.0,Sedimentary,266.0,19.0,-1.9,773.0,0.2535,201.0,11.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
20.0,1170.0,Sedimentary,266.0,19.0,-1.9,773.0,0.2535,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1156.0,Sedimentary,266.0,19.0,-1.9,773.0,0.2535,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1153.0,Sedimentary,266.0,19.0,-1.9,773.0,0.2535,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1085.0,Sedimentary,266.0,19.0,-2.2,792.0,0.2474,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1084.0,Sedimentary,266.0,19.0,-2.2,792.0,0.2474,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
2.0,1084.0,Sedimentary,266.0,19.0,-2.2,792.0,0.2474,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,944.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,957.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,956.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,959.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,998.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1027.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,996.0,Extrusive,262.0,18.0,-1.7,719.0,0.2656,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,1008.0,Extrusive,262.0,18.0,-1.8,729.0,0.2633,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,1023.0,Extrusive,262.0,18.0,-1.8,729.0,0.2633,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,1028.0,Extrusive,261.0,18.0,-1.8,729.0,0.2633,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
1.0,1026.0,Extrusive,261.0,18.0,-1.8,729.0,0.2633,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1043.0,Extrusive,261.0,18.0,-1.8,729.0,0.2633,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1040.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,1044.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,1049.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,1060.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
15.0,1076.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,1095.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,1090.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1071.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1026.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,984.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,977.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,978.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,963.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,955.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,975.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,988.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
15.0,999.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
16.0,1003.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,998.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,913.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
15.0,843.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
14.0,866.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,879.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
14.0,891.0,Extrusive,261.0,18.0,-1.8,725.0,0.2634,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
15.0,870.0,Extrusive,261.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
16.0,873.0,Extrusive,261.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
15.0,907.0,Extrusive,261.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,930.0,Extrusive,261.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,919.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,927.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,930.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,920.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,905.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,900.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,913.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,925.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,936.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,957.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,979.0,Extrusive,262.0,18.0,-1.8,731.0,0.2599,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
